report_date,load_type,load_time,dropoff_site,load_weight
2021-03-20,BRUSH,2021-03-20 12:00:00.000000 UTC,HORNSBY BEND,680.0
2021-03-20,BRUSH,2021-03-20 12:00:00.000000 UTC,HORNSBY BEND,1100.0
2021-03-20,DEAD ANIMAL,2021-03-20 01:41:00.000000 UTC,TDS LANDFILL,40.0
2021-03-20,MIXED LITTER,2021-03-20 11:25:00.000000 UTC,TDS LANDFILL,1920.0
2021-03-20,GARBAGE COLLECTIONS,2021-03-20 12:10:00.000000 UTC,TDS LANDFILL,1460.0
2021-03-20,MIXED LITTER,2021-03-21 12:24:00.000000 UTC,TDS LANDFILL,2620.0
2021-03-20,MIXED LITTER,2021-03-20 12:46:00.000000 UTC,TDS LANDFILL,2180.0
2021-03-20,ORGANICS,2021-03-20 01:20:00.000000 UTC,ORGANICS BY GOSH,8960.0
2021-03-20,ORGANICS,2021-03-20 01:46:00.000000 UTC,ORGANICS BY GOSH,15440.0
2021-03-20,ORGANICS,2021-03-20 01:56:00.000000 UTC,ORGANICS BY GOSH,12540.0
2021-03-20,ORGANICS,2021-03-20 12:18:00.000000 UTC,ORGANICS BY GOSH,12740.0
2021-03-20,ORGANICS,2021-03-20 12:48:00.000000 UTC,ORGANICS BY GOSH,6460.0
2021-03-20,ORGANICS,2021-03-20 02:27:00.000000 UTC,ORGANICS BY GOSH,16120.0
2021-03-20,ORGANICS,2021-03-20 08:42:00.000000 UTC,ORGANICS BY GOSH,9060.0
2021-03-20,ORGANICS,2021-03-20 09:26:00.000000 UTC,ORGANICS BY GOSH,10720.0
2021-03-20,ORGANICS,2021-03-20 10:06:00.000000 UTC,ORGANICS BY GOSH,14040.0
2021-03-20,ORGANICS,2021-03-20 11:47:00.000000 UTC,ORGANICS BY GOSH,7900.0
2021-03-20,ORGANICS,2021-03-20 12:03:00.000000 UTC,ORGANICS BY GOSH,7280.0
2021-03-20,ORGANICS,2021-03-20 12:37:00.000000 UTC,ORGANICS BY GOSH,11320.0
2021-03-21,ORGANICS,2021-03-21 07:56:00.000000 UTC,ORGANICS BY GOSH,7120.0
2021-03-21,ORGANICS,2021-03-21 10:45:00.000000 UTC,ORGANICS BY GOSH,20520.0
2021-03-21,ORGANICS,2021-03-21 01:17:00.000000 UTC,ORGANICS BY GOSH,17340.0
2021-03-21,ORGANICS,2021-03-21 01:32:00.000000 UTC,ORGANICS BY GOSH,19260.0
2021-03-21,ORGANICS,2021-03-21 01:41:00.000000 UTC,ORGANICS BY GOSH,15160.0
2021-03-21,ORGANICS,2021-03-21 11:42:00.000000 UTC,ORGANICS BY GOSH,16260.0
2021-03-21,ORGANICS,2021-03-21 01:41:00.000000 UTC,ORGANICS BY GOSH,15600.0
2021-03-21,ORGANICS,2021-03-21 01:16:00.000000 UTC,ORGANICS BY GOSH,14320.0
2021-03-21,ORGANICS,2021-03-21 01:00:00.000000 UTC,ORGANICS BY GOSH,19160.0
2021-03-21,ORGANICS,2021-03-21 01:12:00.000000 UTC,ORGANICS BY GOSH,9680.0
2021-03-21,ORGANICS,2021-03-21 12:16:00.000000 UTC,ORGANICS BY GOSH,17540.0
2021-03-21,ORGANICS,2021-03-21 01:28:00.000000 UTC,ORGANICS BY GOSH,15440.0
2021-03-21,ORGANICS,2021-03-21 12:23:00.000000 UTC,ORGANICS BY GOSH,16280.0
2021-03-21,ORGANICS,2021-03-21 12:15:00.000000 UTC,ORGANICS BY GOSH,14820.0
2021-03-21,ORGANICS,2021-03-21 01:28:00.000000 UTC,ORGANICS BY GOSH,17460.0
2021-03-21,ORGANICS,2021-03-22 08:27:00.000000 UTC,ORGANICS BY GOSH,12800.0
2021-03-21,ORGANICS,2021-03-21 09:39:00.000000 UTC,ORGANICS BY GOSH,12580.0
2021-03-21,ORGANICS,2021-03-21 09:19:00.000000 UTC,ORGANICS BY GOSH,16900.0
2021-03-21,ORGANICS,2021-03-21 11:34:00.000000 UTC,ORGANICS BY GOSH,15520.0
2021-03-21,ORGANICS,2021-03-21 12:12:00.000000 UTC,ORGANICS BY GOSH,6600.0
2021-03-21,ORGANICS,2021-03-21 11:25:00.000000 UTC,ORGANICS BY GOSH,14580.0
2021-03-21,ORGANICS,2021-03-21 08:55:00.000000 UTC,ORGANICS BY GOSH,14160.0
2021-03-21,ORGANICS,2021-03-21 02:45:00.000000 UTC,ORGANICS BY GOSH,8460.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 09:36:00.000000 UTC,TDS - MRF,5020.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:00:00.000000 UTC,TDS - MRF,2780.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:47:00.000000 UTC,TDS - MRF,3560.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 09:31:00.000000 UTC,TDS - MRF,5560.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:15:00.000000 UTC,TDS - MRF,7320.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 12:17:00.000000 UTC,TDS - MRF,10620.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 04:19:00.000000 UTC,TDS - MRF,6640.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 01:12:00.000000 UTC,TDS - MRF,14220.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 12:00:00.000000 UTC,TDS - MRF,5940.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:45:00.000000 UTC,TDS - MRF,9260.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 04:12:00.000000 UTC,TDS - MRF,10680.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:07:00.000000 UTC,TDS - MRF,16720.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 04:08:00.000000 UTC,TDS - MRF,7440.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 12:00:00.000000 UTC,TDS - MRF,9860.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:00:00.000000 UTC,TDS - MRF,6720.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 12:41:00.000000 UTC,TDS - MRF,7560.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:17:00.000000 UTC,TDS - MRF,3160.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:30:00.000000 UTC,TDS - MRF,8600.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:45:00.000000 UTC,TDS - MRF,7800.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 01:06:00.000000 UTC,TDS - MRF,17640.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:37:00.000000 UTC,TDS - MRF,4080.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:13:00.000000 UTC,TDS - MRF,10940.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:12:00.000000 UTC,TDS - MRF,9480.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:14:00.000000 UTC,TDS - MRF,12740.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:23:00.000000 UTC,TDS - MRF,7780.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:12:00.000000 UTC,TDS - MRF,8360.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:23:00.000000 UTC,TDS - MRF,9220.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:14:00.000000 UTC,TDS - MRF,6760.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:07:00.000000 UTC,TDS - MRF,10420.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 06:17:00.000000 UTC,TDS - MRF,6100.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:30:00.000000 UTC,TDS - MRF,8960.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:11:00.000000 UTC,TDS - MRF,10980.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:03:00.000000 UTC,TDS - MRF,9600.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 06:24:00.000000 UTC,TDS - MRF,10960.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:41:00.000000 UTC,TDS - MRF,10640.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:23:00.000000 UTC,TDS - MRF,10300.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:24:00.000000 UTC,TDS - MRF,11060.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:25:00.000000 UTC,TDS - MRF,12340.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 06:20:00.000000 UTC,TDS - MRF,10240.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:15:00.000000 UTC,TDS - MRF,11300.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:36:00.000000 UTC,TDS - MRF,9980.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 06:02:00.000000 UTC,TDS - MRF,3900.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 12:15:00.000000 UTC,TDS - MRF,11760.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:03:00.000000 UTC,TDS - MRF,10680.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 12:06:00.000000 UTC,TDS - MRF,12640.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:01:00.000000 UTC,TDS - MRF,14220.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:06:00.000000 UTC,TDS - MRF,12620.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:08:00.000000 UTC,TDS - MRF,11360.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:33:00.000000 UTC,TDS - MRF,11360.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 04:33:00.000000 UTC,TDS - MRF,11480.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:02:00.000000 UTC,TDS - MRF,12040.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:46:00.000000 UTC,TDS - MRF,12260.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:52:00.000000 UTC,TDS - MRF,11560.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:00:00.000000 UTC,TDS - MRF,9660.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:00:00.000000 UTC,TDS - MRF,8880.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:00:00.000000 UTC,TDS - MRF,10960.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:00:00.000000 UTC,TDS - MRF,4880.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:10:00.000000 UTC,TDS - MRF,15200.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:02:00.000000 UTC,TDS - MRF,9060.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:50:00.000000 UTC,TDS - MRF,3800.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:00:00.000000 UTC,TDS - MRF,8760.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 11:00:00.000000 UTC,TDS - MRF,10940.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:00:00.000000 UTC,TDS - MRF,5020.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:00:00.000000 UTC,TDS - MRF,7820.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 03:00:00.000000 UTC,TDS - MRF,4540.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 02:00:00.000000 UTC,TDS - MRF,11240.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 10:00:00.000000 UTC,TDS - MRF,9900.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 09:00:00.000000 UTC,TDS - MRF,10120.0
2021-03-22,RECYCLING - SINGLE STREAM,2021-03-22 05:00:00.000000 UTC,TDS - MRF,4680.0
2021-03-22,BRUSH,2021-03-22 01:50:00.000000 UTC,HORNSBY BEND,4200.0
2021-03-22,BRUSH,2021-03-22 04:22:00.000000 UTC,HORNSBY BEND,6280.0
2021-03-22,BRUSH,2021-03-22 04:10:00.000000 UTC,HORNSBY BEND,5380.0
2021-03-22,BRUSH,2021-03-22 11:48:00.000000 UTC,HORNSBY BEND,6440.0
2021-03-22,BRUSH,2021-03-22 12:05:00.000000 UTC,HORNSBY BEND,5940.0
2021-03-22,BRUSH,2021-03-22 08:30:00.000000 UTC,HORNSBY BEND,3680.0
2021-03-22,BRUSH,2021-03-22 12:00:00.000000 UTC,HORNSBY BEND,1460.0
2021-03-22,BRUSH,2021-03-22 12:00:00.000000 UTC,HORNSBY BEND,680.0
2021-03-22,DEAD ANIMAL,2021-03-22 02:13:00.000000 UTC,TDS LANDFILL,240.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:27:00.000000 UTC,TDS LANDFILL,14140.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:42:00.000000 UTC,TDS LANDFILL,13280.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:02:00.000000 UTC,TDS LANDFILL,25460.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:54:00.000000 UTC,TDS LANDFILL,19000.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:41:00.000000 UTC,TDS LANDFILL,11420.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:32:00.000000 UTC,TDS LANDFILL,9960.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:50:00.000000 UTC,TDS LANDFILL,23540.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 04:34:00.000000 UTC,TDS LANDFILL,10680.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 04:36:00.000000 UTC,TDS LANDFILL,10660.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:31:00.000000 UTC,TDS LANDFILL,14980.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 04:24:00.000000 UTC,TDS LANDFILL,9800.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:03:00.000000 UTC,TDS LANDFILL,13500.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 04:00:00.000000 UTC,TDS LANDFILL,22500.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:52:00.000000 UTC,TDS LANDFILL,14360.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 10:38:00.000000 UTC,TDS LANDFILL,13760.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 10:41:00.000000 UTC,TDS LANDFILL,15520.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 04:22:00.000000 UTC,TDS LANDFILL,9840.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:52:00.000000 UTC,TDS LANDFILL,19260.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 10:05:00.000000 UTC,TDS LANDFILL,22840.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 10:40:00.000000 UTC,TDS LANDFILL,20440.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:55:00.000000 UTC,TDS LANDFILL,15060.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:55:00.000000 UTC,TDS LANDFILL,27500.0
2021-03-22,SWEEPING,2021-03-22 04:52:00.000000 UTC,TDS LANDFILL,8440.0
2021-03-22,SWEEPING,2021-03-22 01:43:00.000000 UTC,TDS LANDFILL,11720.0
2021-03-22,SWEEPING,2021-03-22 08:36:00.000000 UTC,TDS LANDFILL,6320.0
2021-03-22,SWEEPING,2021-03-22 04:54:00.000000 UTC,TDS LANDFILL,7680.0
2021-03-22,SWEEPING,2021-03-22 08:39:00.000000 UTC,TDS LANDFILL,5800.0
2021-03-22,SWEEPING,2021-03-22 11:48:00.000000 UTC,TDS LANDFILL,9700.0
2021-03-22,SWEEPING,2021-03-22 02:43:00.000000 UTC,TDS LANDFILL,6380.0
2021-03-22,SWEEPING,2021-03-22 12:03:00.000000 UTC,TDS LANDFILL,6920.0
2021-03-22,MIXED LITTER,2021-03-22 12:00:00.000000 UTC,TDS LANDFILL,3260.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:01:00.000000 UTC,TDS LANDFILL,21080.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:27:00.000000 UTC,TDS LANDFILL,18800.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:37:00.000000 UTC,TDS LANDFILL,14440.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:45:00.000000 UTC,TDS LANDFILL,16580.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:42:00.000000 UTC,TDS LANDFILL,22460.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:19:00.000000 UTC,TDS LANDFILL,21300.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:12:00.000000 UTC,TDS LANDFILL,20400.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:15:00.000000 UTC,TDS LANDFILL,19380.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:30:00.000000 UTC,TDS LANDFILL,19780.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:44:00.000000 UTC,TDS LANDFILL,21260.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:43:00.000000 UTC,TDS LANDFILL,13840.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:09:00.000000 UTC,TDS LANDFILL,3240.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:01:00.000000 UTC,TDS LANDFILL,25820.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:19:00.000000 UTC,TDS LANDFILL,22100.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:16:00.000000 UTC,TDS LANDFILL,11800.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:00:00.000000 UTC,TDS LANDFILL,20080.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:54:00.000000 UTC,TDS LANDFILL,13860.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:19:00.000000 UTC,TDS LANDFILL,13040.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:30:00.000000 UTC,TDS LANDFILL,21920.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:12:00.000000 UTC,TDS LANDFILL,12740.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 11:14:00.000000 UTC,TDS LANDFILL,15940.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:07:00.000000 UTC,TDS LANDFILL,19040.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:15:00.000000 UTC,TDS LANDFILL,19100.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:10:00.000000 UTC,TDS LANDFILL,14460.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:54:00.000000 UTC,TDS LANDFILL,22300.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:54:00.000000 UTC,TDS LANDFILL,12340.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:56:00.000000 UTC,TDS LANDFILL,11860.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:43:00.000000 UTC,TDS LANDFILL,12760.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:31:00.000000 UTC,TDS LANDFILL,12440.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:18:00.000000 UTC,TDS LANDFILL,26380.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 10:15:00.000000 UTC,TDS LANDFILL,0.125
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:17:00.000000 UTC,TDS LANDFILL,9680.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:15:00.000000 UTC,TDS LANDFILL,21900.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:00:00.000000 UTC,TDS LANDFILL,21400.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:00:00.000000 UTC,TDS LANDFILL,11020.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:15:00.000000 UTC,TDS LANDFILL,23440.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:00:00.000000 UTC,TDS LANDFILL,24020.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:15:00.000000 UTC,TDS LANDFILL,20980.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:45:00.000000 UTC,TDS LANDFILL,20720.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:30:00.000000 UTC,TDS LANDFILL,9440.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:30:00.000000 UTC,TDS LANDFILL,24780.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:45:00.000000 UTC,TDS LANDFILL,13740.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:15:00.000000 UTC,TDS LANDFILL,17340.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:15:00.000000 UTC,TDS LANDFILL,20180.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:00:00.000000 UTC,TDS LANDFILL,9960.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 03:12:00.000000 UTC,TDS LANDFILL,22200.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 08:42:00.000000 UTC,TDS LANDFILL,4140.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:47:00.000000 UTC,TDS LANDFILL,7660.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 02:35:00.000000 UTC,TDS LANDFILL,23440.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:58:00.000000 UTC,TDS LANDFILL,8600.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:09:00.000000 UTC,TDS LANDFILL,21540.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 10:14:00.000000 UTC,TDS LANDFILL,11680.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:01:00.000000 UTC,TDS LANDFILL,15840.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 04:59:00.000000 UTC,TDS LANDFILL,13520.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:06:00.000000 UTC,TDS LANDFILL,2720.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 01:57:00.000000 UTC,TDS LANDFILL,22820.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 05:13:00.000000 UTC,TDS LANDFILL,10520.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:16:00.000000 UTC,TDS LANDFILL,11780.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:35:00.000000 UTC,TDS LANDFILL,3760.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 06:17:00.000000 UTC,TDS LANDFILL,17280.0
2021-03-22,GARBAGE COLLECTIONS,2021-03-22 12:30:00.000000 UTC,TDS LANDFILL,23740.0
2021-03-22,MIXED LITTER,2021-03-22 01:17:00.000000 UTC,TDS LANDFILL,6840.0
2021-03-22,MIXED LITTER,2021-03-22 02:03:00.000000 UTC,TDS LANDFILL,3780.0
2021-03-22,BULK,2021-03-22 02:35:00.000000 UTC,TDS LANDFILL,2600.0
2021-03-22,BULK,2021-03-22 11:31:00.000000 UTC,TDS LANDFILL,2480.0
2021-03-22,ORGANICS,2021-03-22 12:46:00.000000 UTC,ORGANICS BY GOSH,19020.0
2021-03-22,ORGANICS,2021-03-22 10:50:00.000000 UTC,ORGANICS BY GOSH,14640.0
2021-03-22,ORGANICS,2021-03-22 04:56:00.000000 UTC,ORGANICS BY GOSH,9520.0
2021-03-22,ORGANICS,2021-03-22 10:00:00.000000 UTC,ORGANICS BY GOSH,12400.0
2021-03-22,ORGANICS,2021-03-22 02:38:00.000000 UTC,ORGANICS BY GOSH,11130.0
2021-03-22,ORGANICS,2021-03-22 05:11:00.000000 UTC,ORGANICS BY GOSH,6980.0
2021-03-22,ORGANICS,2021-03-22 12:34:00.000000 UTC,ORGANICS BY GOSH,9060.0
2021-03-22,ORGANICS,2021-03-22 12:46:00.000000 UTC,ORGANICS BY GOSH,14780.0
2021-03-22,ORGANICS,2021-03-22 05:20:00.000000 UTC,ORGANICS BY GOSH,8200.0
2021-03-22,ORGANICS,2021-03-22 11:27:00.000000 UTC,ORGANICS BY GOSH,14880.0
2021-03-22,ORGANICS,2021-03-22 07:44:00.000000 UTC,ORGANICS BY GOSH,6360.0
2021-03-22,ORGANICS,2021-03-22 02:25:00.000000 UTC,ORGANICS BY GOSH,13460.0
2021-03-22,ORGANICS,2021-03-22 04:46:00.000000 UTC,ORGANICS BY GOSH,11540.0
2021-03-22,ORGANICS,2021-03-22 02:50:00.000000 UTC,ORGANICS BY GOSH,13820.0
2021-03-22,ORGANICS,2021-03-22 03:10:00.000000 UTC,ORGANICS BY GOSH,14820.0
2021-03-22,ORGANICS,2021-03-22 05:15:00.000000 UTC,ORGANICS BY GOSH,1940.0
2021-03-22,ORGANICS,2021-03-22 01:25:00.000000 UTC,ORGANICS BY GOSH,12480.0
2021-03-22,ORGANICS,2021-03-22 04:51:00.000000 UTC,ORGANICS BY GOSH,13540.0
2021-03-22,ORGANICS,2021-03-22 04:25:00.000000 UTC,ORGANICS BY GOSH,17740.0
2021-03-22,ORGANICS,2021-03-22 05:09:00.000000 UTC,ORGANICS BY GOSH,3080.0
2021-03-22,ORGANICS,2021-03-22 01:08:00.000000 UTC,ORGANICS BY GOSH,15080.0
2021-03-22,ORGANICS,2021-03-22 02:46:00.000000 UTC,ORGANICS BY GOSH,11900.0
2021-03-22,ORGANICS,2021-03-22 04:00:00.000000 UTC,ORGANICS BY GOSH,16580.0
2021-03-22,ORGANICS,2021-03-22 05:10:00.000000 UTC,ORGANICS BY GOSH,5460.0
2021-03-22,ORGANICS,2021-03-22 01:00:00.000000 UTC,ORGANICS BY GOSH,11440.0
2021-03-22,ORGANICS,2021-03-22 05:00:00.000000 UTC,ORGANICS BY GOSH,6540.0
2021-03-22,ORGANICS,2021-03-22 05:00:00.000000 UTC,ORGANICS BY GOSH,12000.0
2021-03-22,ORGANICS,2021-03-22 12:00:00.000000 UTC,ORGANICS BY GOSH,3700.0
2021-03-22,ORGANICS,2021-03-22 12:54:00.000000 UTC,ORGANICS BY GOSH,6800.0
2021-03-22,ORGANICS,2021-03-22 02:00:00.000000 UTC,ORGANICS BY GOSH,17640.0
2021-03-22,ORGANICS,2021-03-22 04:35:00.000000 UTC,ORGANICS BY GOSH,15940.0
2021-03-22,ORGANICS,2021-03-22 10:18:00.000000 UTC,ORGANICS BY GOSH,16360.0
2021-03-22,ORGANICS,2021-03-22 04:55:00.000000 UTC,ORGANICS BY GOSH,14960.0
2021-03-22,ORGANICS,2021-03-22 01:46:00.000000 UTC,ORGANICS BY GOSH,1960.0
2021-03-22,ORGANICS,2021-03-22 01:34:00.000000 UTC,ORGANICS BY GOSH,17580.0
2021-03-22,ORGANICS,2021-03-22 05:15:00.000000 UTC,ORGANICS BY GOSH,11340.0
2021-03-22,ORGANICS,2021-03-22 10:30:00.000000 UTC,ORGANICS BY GOSH,13740.0
2021-03-22,ORGANICS,2021-03-22 11:02:00.000000 UTC,ORGANICS BY GOSH,10480.0
2021-03-22,ORGANICS,2021-03-22 04:39:00.000000 UTC,ORGANICS BY GOSH,11940.0
